Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
255000.0,Schepenhuisstraat 37A,2,B,190,0,0,0,47,0,1,1899,As new,1,0,0,0,Installed,Gas,10666114,9000
498000.0,drève richelle 96,5,E,384,0,1,0,1132,33,4,1963,To be done up,2,2,0,2,Hyper equipped,Fuel oil,10666111,1410
285000.0,Esenweg 197,1,B,153,1,0,0,0,0,0,1953,As new,1,0,0,1,Installed,Gas,10666073,8970
779000.0,Dorp 6,3,F,600,0,0,0,10064,36,0,1981,To renovate,1,0,0,0,Semi equipped,Fuel oil,10666068,9850
779000.0,Dorp 6,3,F,600,0,0,0,10064,36,0,1981,To renovate,1,0,0,0,Semi equipped,Fuel oil,10666067,9800
324900.0,Grote Markt 2,3,C,213,0,0,0,506,31,3,1991,As new,1,1,0,1,Installed,Gas,10612937,3700
479000.0,Evergemsesteenweg 44A,4,B,164,0,0,0,487,0,3,1998,Good,1,0,0,2,Installed,Gas,10666064,9030
289000.0,Evergemsesteenweg 44A,2,A,81,0,0,0,0,0,2,2003,As new,1,0,0,1,Installed,Gas,10666063,9000
299900.0,Evergemsesteenweg 44A,2,E,431,0,0,0,0,0,3,1993,Good,1,0,0,1,Installed,0,10666061,9032
895000.0,De Limburgstirumlaan 21,4,C,205,0,0,32,2549,0,4,1985,Good,2,0,1,0,Hyper equipped,Gas,10666008,1785
299000.0,Nieuwpoortlaan 29,0,B,132,0,1,0,0,0,0,1977,Just renovated,1,0,0,0,Installed,0,8660,20
395000.0,Nieuwpoortlaan 29,3,C,287,0,1,0,0,0,0,1976,As new,1,0,0,0,Installed,Electric,8660,20
289000.0,Nieuwpoortlaan 29,2,B,106,0,1,0,0,0,0,2005,As new,1,0,0,1,Installed,Gas,8660,20
470000.0,Nieuwpoortlaan 29,2,C,275,0,1,0,0,0,0,1989,As new,2,0,0,2,Installed,Electric,8660,20
649000.0,Nieuwpoortlaan 29,2,C,231,0,1,0,0,0,0,1980,Just renovated,1,0,0,1,Hyper equipped,Electric,8660,20
185000.0,Hallaarstraat 17/2,1,B,157,0,0,26,0,35,2,2011,Good,1,0,0,1,Installed,Gas,10665963,2830
325000.0,Brusselsesteenweg 690,2,A,25,0,0,15,0,36,0,2025,0,1,0,0,1,Hyper equipped,0,10665949,9051
280000.0,Brusselsesteenweg 690,2,A,25,0,0,14,0,24,0,2025,0,1,0,0,0,Hyper equipped,0,10665948,9051
265000.0,Brusselsesteenweg 690,1,A,25,0,0,10,0,15,0,2025,0,1,0,0,0,Hyper equipped,0,10665947,9051
400000.0,Brusselsesteenweg 690,3,A,18,0,0,27,0,38,0,2025,0,2,0,0,1,Hyper equipped,0,10665946,9051
320000.0,Brusselsesteenweg 690,2,A,25,0,0,11,0,35,0,2025,0,1,0,0,1,Hyper equipped,0,10665945,9051
330000.0,Brusselsesteenweg 690,2,A,25,0,0,13,0,32,0,2025,0,1,0,0,0,Hyper equipped,0,10665944,9051
320000.0,Brusselsesteenweg 690,2,A,25,0,0,13,0,34,0,2025,0,1,0,0,1,Hyper equipped,0,10665943,9000
325000.0,Brusselsesteenweg 690,2,A,25,0,0,15,0,36,0,2025,0,1,0,0,1,Hyper equipped,0,10665942,9000
280000.0,Brusselsesteenweg 690,2,A,25,0,0,14,0,24,0,2025,0,1,0,0,0,Hyper equipped,0,10665941,9000
265000.0,Brusselsesteenweg 690,1,A,25,0,0,10,0,15,0,2025,0,1,0,0,0,Hyper equipped,0,10665940,9000
400000.0,Brusselsesteenweg 690,3,A,18,0,0,27,0,38,0,2025,0,2,0,0,1,Hyper equipped,0,10665939,9000
320000.0,Brusselsesteenweg 690,2,A,25,0,0,11,0,35,0,2025,0,1,0,0,1,Hyper equipped,0,10665938,9000
330000.0,Brusselsesteenweg 690,2,A,25,0,0,13,0,32,0,2025,0,1,0,0,0,Hyper equipped,0,10665937,9000
395000.0,Brusselsesteenweg 690,2,A,1,0,0,12,0,22,4,2023,As new,1,0,0,1,Hyper equipped,Gas,10665845,9800
250000.0,Brusselsesteenweg 690,1,A,1,0,0,10,0,12,4,2023,As new,1,0,0,1,Hyper equipped,Gas,10665844,9800
375000.0,Brusselsesteenweg 690,2,A,1,0,0,28,0,15,4,2023,As new,1,0,0,1,Hyper equipped,Gas,10665843,9800
365000.0,Brusselsesteenweg 690,3,A,25,0,0,13,0,31,0,2025,0,3,0,0,1,Hyper equipped,0,10665838,9000
365000.0,Brusselsesteenweg 690,3,A,25,0,0,13,0,31,0,2025,0,3,0,0,1,Hyper equipped,0,10665829,9000
320000.0,Brusselsesteenweg 690,2,A,25,0,0,13,0,34,0,2025,0,1,0,0,1,Hyper equipped,0,10665828,9000
325000.0,Brusselsesteenweg 690,2,A,25,0,0,15,0,36,0,2025,0,1,0,0,1,Hyper equipped,0,10665827,9000
280000.0,Brusselsesteenweg 690,2,A,25,0,0,14,0,24,0,2025,0,1,0,0,0,Hyper equipped,0,10665826,9000
265000.0,Brusselsesteenweg 690,1,A,25,0,0,10,0,15,0,2025,0,1,0,0,0,Hyper equipped,0,10665825,9000
400000.0,Brusselsesteenweg 690,3,A,18,0,0,27,0,38,0,2025,0,2,0,0,1,Hyper equipped,0,10665824,9000
320000.0,Brusselsesteenweg 690,2,A,25,0,0,11,0,35,0,2025,0,1,0,0,1,Hyper equipped,0,10665823,9000
330000.0,Brusselsesteenweg 690,2,A,25,0,0,13,0,32,0,2025,0,1,0,0,0,Hyper equipped,0,10665822,9000
241000.0,Parklaan 25,3,C,241,0,0,0,120,0,0,1933,Just renovated,1,0,0,2,Installed,Gas,10665796,9140
285000.0,Italiëlei 207,2,C,295,0,0,2,0,34,2,1960,Good,1,0,0,1,Installed,Gas,10665746,2600
395000.0,Oscar Van Kesbeeckstraat 7,2,B,119,0,1,0,0,0,2,1995,Good,1,0,0,1,USA semi equipped,Gas,10665744,2800
398000.0,Meyskensstraat 222,3,F,891,0,0,20,483,47,3,1956,Good,1,0,0,2,Installed,Electric,10665736,9280
2370000.0,Damstraat 131 bus1,4,A,29,0,1,0,5513,0,4,2020,0,4,0,0,5,Hyper equipped,0,10665726,9270
389000.0,Luikerstraat 81,3,A,28,0,0,0,606,0,3,2019,Good,1,0,0,2,Installed,Gas,10665713,3870
285000.0,Luikerstraat 81,3,B,124,0,0,0,0,0,0,2009,Good,1,0,0,1,Installed,0,10665712,3500
199000.0,Luikerstraat 81,2,C,218,0,1,0,0,0,2,2000,0,1,1,0,1,Installed,0,10665711,3800
450000.0,Alsembergsesteenweg 660,3,E,422,0,1,0,330,0,3,1930,To be done up,2,0,0,2,Installed,Gas,10665701,1500
275000.0,Alsembergsesteenweg 660,2,E,226,0,0,10,0,35,2,2010,Good,1,0,0,0,Semi equipped,Gas,10665700,1180
229000.0,Oostendsesteenweg 216B,1,E,487,0,1,0,0,0,0,1998,Good,1,0,0,2,Semi equipped,Electric,10665696,8450
209000.0,Rue de la Falize 17,3,C,246,0,0,0,225,27,3,1963,Good,0,1,1,2,Installed,Gas,10665685,6001
680000.0,Hasseltsestraat 17,8,B,182,0,0,0,1388,0,4,1977,Good,4,4,0,4,Installed,Gas,10665682,3590
680000.0,Hasseltsestraat 17,8,B,182,0,0,0,1388,0,4,1977,Good,4,4,0,4,Installed,Gas,10665681,3590
215000.0,Strijdersstraat 8,2,C,219,0,0,4,0,0,3,1967,To be done up,1,0,0,1,Semi equipped,Gas,10665661,2650
298000.0,Place Emile Delalieux 1,2,D,303,0,0,26,0,41,3,2001,Good,1,1,0,1,Installed,Electric,10665658,1400
1800000.0,Markt 37,5,F,1098,0,0,40,13890,0,4,1953,To be done up,3,0,1,0,Installed,Electric,10665655,1850
355000.0,Verbindingsweg 41,2,A,36,0,0,6,0,34,2,2019,Good,1,0,0,1,Installed,0,10665652,1880
565000.0,Avenuedes Ardennes 7d,5,E,345,0,0,0,2300,45,4,1850,Good,2,0,0,2,Installed,Fuel oil,10665649,5353
375000.0,Grote Markt 13,5,E,405,0,1,0,630,0,4,1983,Good,1,0,0,1,Installed,Electric,10665641,8890
209000.0,Zeelaan 176A,1,B,151,1,0,0,0,0,2,1990,Just renovated,1,0,0,1,Installed,Gas,8660,20
485000.0,Grote Baan 137,4,B,196,0,0,0,634,36,4,1969,Good,2,0,0,2,Installed,0,10665638,1840
260000.0,Zwijnaardsesteenweg 23,2,B,151,0,0,0,0,30,2,1961,Good,1,0,0,1,Installed,Gas,10551748,9000
249000.0,Kortrijkstraat 58,2,C,241,0,0,20,0,0,2,2006,0,1,0,0,1,Installed,Gas,10665602,9800
349000.0,Kortrijkstraat 58,3,B,104,0,0,0,194,0,2,1935,0,1,0,0,2,Installed,0,10665598,9800
525000.0,Michel Gillemanstraat 6,3,D,331,0,0,0,1730,0,4,1977,Good,2,0,0,0,Installed,0,10665587,9960
219000.0,Avenue de l'Hopital Français 15,2,E,212,0,0,19,0,33,3,1962,0,1,0,0,1,Semi equipped,Electric,10665552,1000
275000.0,rue du Monastère 12,2,G,517,0,0,0,0,20,2,1956,0,1,0,0,0,Installed,Gas,10665547,1040
259000.0,Prinses Josephine Charlottelaan 72,3,C,253,0,1,0,0,0,3,1974,Just renovated,1,0,0,1,Installed,Fuel oil,10665546,9140
1589000.0,Bredabaan 260,10,C,211,0,1,0,4670,0,4,1977,As new,3,0,0,0,Hyper equipped,Gas,10665544,9140
292500.0,Tiensesteenweg 227/101,3,A+,-20,0,0,47,0,0,2,2022,0,1,0,0,0,Installed,0,10665528,3870
179000.0,Tiensesteenweg 227/101,2,C,292,0,0,0,0,0,2,1959,To renovate,1,0,0,0,Semi equipped,Gas,10665527,3800
285000.0,Tiensesteenweg 227/101,3,F,665,0,0,0,558,0,4,1973,Good,1,0,0,1,Installed,Fuel oil,10553098,3600
279000.0,Sint-Jansvliet 5,2,B,158,0,0,6,0,0,2,2008,Good,1,0,1,1,Installed,Gas,10665525,2610
239000.0,Antwerpsesteenweg 211,2,B,151,0,0,14,0,26,0,1980,Good,1,0,0,1,Installed,0,10665522,9000
239000.0,Antwerpsesteenweg 211,2,B,151,0,0,14,0,26,0,1980,Good,1,0,0,1,Installed,0,10665521,9040
289000.0,Wechelsebaan 64,4,F,618,0,0,35,616,31,0,1972,To renovate,1,0,0,1,Semi equipped,Gas,10665516,2275
327500.0,"Avenue Napoléon, 1",3,D,262,0,0,21,201,29,2,1970,0,1,0,0,2,Installed,Gas,1420,27
430000.0,Paalstraat 70,3,C,256,0,0,42,447,32,3,1960,Good,1,0,0,0,Installed,Gas,10554963,2940
240000.0,Grote Markt 35,3,B,138,0,0,0,58,20,2,2019,Just renovated,1,0,0,2,Installed,Gas,10665484,9500
349000.0,Guido Gezellelaan 44,6,C,207,0,1,0,1648,0,4,1974,Good,2,1,0,3,Installed,Gas,10665470,3582
129000.0,Guido Gezellelaan 44,3,B,164,0,1,0,620,0,4,2016,To be done up,1,0,0,1,Semi equipped,Fuel oil,88,3
349000.0,Guido Gezellelaan 44,6,C,207,0,1,0,1648,0,4,1974,Good,2,1,0,3,Installed,Gas,10665464,3582
485000.0,Museumstraat 50,1,B,147,0,0,30,0,0,2,2022,0,1,0,0,1,Installed,0,10665454,2000
890000.0,Route de Herbesthal 89,5,C,192,0,0,100,3433,0,4,1989,Good,2,0,0,4,Hyper equipped,Fuel oil,10665453,4700
550000.0,"Roterijstraat, 202",4,C,228,0,1,0,801,0,4,2005,Good,1,0,0,0,Installed,Gas,10665450,8710
305000.0,Dorpshart 10,3,B,146,0,0,12,0,30,0,2014,Good,1,0,0,2,Hyper equipped,Gas,10665406,2830
250000.0,Chaussee de Charleroi 59 B,2,F,491,0,0,0,427,0,3,1961,To renovate,0,1,0,1,Not installed,0,10665402,5030
1950000.0,Chaussée de Waterloo 1382,6,G,744,0,1,0,1100,0,4,1951,To renovate,5,0,0,0,Not installed,Gas,10665398,1180
245000.0,Kouter 98,2,B,129,0,0,15,0,0,4,1969,Good,1,0,0,1,Installed,Gas,10665395,9050
275000.0,Grote Markt 13,3,E,403,0,1,0,524,0,3,1970,To be done up,1,0,0,1,Installed,Fuel oil,10665394,8800
159000.0,Leopoldlaan 1,1,D,311,0,0,0,0,0,2,1977,Good,1,0,0,0,Installed,Electric,10665390,8434
249000.0,Leuvensestraat 70,3,D,323,0,0,40,481,28,3,1993,To be done up,1,0,1,0,Installed,0,10623647,3890
299000.0,Rue de Wand 25,2,D,210,0,0,0,0,29,2,1960,0,1,2,0,2,Installed,Gas,10665345,1020
359000.0,Avenue de L'amarante 39,3,D,156,0,0,10,0,0,2,1950,As new,2,1,0,2,USA installed,0,10665329,1020
200000.0,Avenue de L'amarante 39,2,G,803,0,0,2,0,21,2,1959,To renovate,1,0,0,1,Semi equipped,Fuel oil,10665328,1020
472000.0,Noordstraat 10,4,B,136,0,0,0,859,0,4,1988,Good,2,0,0,2,Installed,Gas,10665320,8630
325000.0,Vlamingstraat 62,3,C,207,0,1,0,0,0,3,1978,As new,1,0,0,1,Installed,Gas,10665319,8200
2500000.0,Vlamingstraat 62,4,B,175,0,1,0,113332,0,4,1899,Good,2,0,0,0,Installed,0,10665317,8200
352000.0,Vlamingstraat 62,4,E,404,0,1,0,614,0,4,1974,To be done up,1,0,0,1,Installed,Gas,10665316,8210
425000.0,Avenue de l'Hopital Français 15,2,B,95,0,0,95,0,53,3,2012,As new,1,0,0,0,USA hyper equipped,Gas,10655696,1082
190000.0,Grote Markt 10,1,B,171,0,1,0,0,0,3,2004,Good,1,0,0,1,Semi equipped,Gas,10665291,2200
320000.0,"rue De Huy, 273",3,B,152,0,0,40,0,25,0,2007,As new,1,0,0,3,Installed,Gas,10665274,4300
1750000.0,markt 9,7,B,106,0,0,50,4711,0,4,1850,As new,8,0,0,1,Installed,0,10665256,9680
239000.0,Avenue François Sebrechts 26,2,C,131,0,0,13,0,47,2,1966,As new,1,0,0,2,Hyper equipped,Gas,10665254,1080
285000.0,Stationstraat 31,2,B,134,0,0,6,0,0,4,2005,As new,1,0,0,2,Installed,Gas,10665236,8790
739000.0,Vlamingstraat 62,9,B,192,1,1,0,0,0,2,1918,Good,3,0,0,4,Installed,Gas,10665231,8000
265000.0,Lambrechtshoekenlaan 183,2,C,264,0,0,40,0,0,4,1970,Good,1,0,0,1,Installed,Gas,10665227,2900
270000.0,Chaussee de Charleroi 59 B,3,B,140,0,0,0,0,50,3,2022,0,1,0,0,1,Semi equipped,Gas,10665207,5030
1470000.0,Chaussee de Charleroi 59 B,9,B,96,0,0,42,983,96,3,2022,0,2,1,0,5,Semi equipped,Gas,10665206,5030
695000.0,Avenue Reine Astrid 92A,3,E,227,0,0,15,181,60,2,1964,As new,2,2,1,3,USA hyper equipped,0,10665194,1200
240000.0,Rue De Mons 46,3,F,478,0,0,20,375,25,3,1974,Good,1,0,1,1,Semi equipped,Gas,10665176,1460
549000.0,Antwerpsesteenweg 359,3,C,255,0,1,0,700,0,4,1999,Good,1,1,0,2,USA hyper equipped,Gas,10665167,2288
238000.0,Keiberg 16,2,F,1090,0,0,16,210,0,3,1930,0,1,1,0,1,Installed,Gas,10665164,9308
329900.0,Rue du Commerce 25,3,C,Not specified,0,0,0,1096,0,4,2005,Good,2,0,0,3,Hyper equipped,Fuel oil,10665156,6890
325000.0,Meyskensstraat 222,2,B,116,0,0,20,183,23,2,1930,As new,1,0,0,2,Installed,Gas,10665137,9400
480000.0,Meyskensstraat 222,3,E,446,0,0,10,730,40,3,1972,Good,1,1,1,2,Installed,Gas,10665136,9470
319000.0,Markt 16 bus 1,3,E,423,0,0,0,1244,32,4,1966,Good,1,0,0,2,Installed,Gas,10665112,2223
460000.0,Rue Archimède 41,3,D,389,0,0,20,187,45,2,1890,Good,1,0,0,2,Hyper equipped,Gas,10665052,1970
395000.0,Kapittelhof 22,4,C,237,0,0,0,1149,0,4,1989,Good,1,0,0,0,Hyper equipped,Gas,10665051,3920
480000.0,Avenue Louise 200,4,B,70,0,0,25,0,38,4,2023,0,2,0,0,2,USA hyper equipped,Gas,10664812,1082
355000.0,Avenue Louise 200,2,B,70,0,0,7,0,30,4,2023,0,1,0,0,2,USA hyper equipped,Gas,10664811,1082
195000.0,Avenue Louise 200,0,B,70,0,0,0,0,26,4,2023,0,1,0,0,1,USA hyper equipped,Gas,10664810,1082
207000.0,Avenue Louise 200,0,B,75,0,0,3,0,27,2,2023,0,0,0,0,0,USA hyper equipped,Gas,10664803,1190
695000.0,Vorstlaan 292,2,B,125,0,0,8,0,0,2,2018,As new,2,1,0,2,USA hyper equipped,Gas,10664791,2000
129000.0,Place Communale 18,1,D,325,1,0,10,240,18,2,1950,To renovate,1,1,1,1,Installed,Electric,9,3
115000.0,Place Communale 18,1,D,325,1,0,10,240,18,2,1950,To renovate,1,1,1,1,Installed,Electric,0,3
120000.0,Kerkstraat 2,1,F,636,0,0,10,90,0,2,1850,To renovate,1,0,0,1,Semi equipped,Gas,10664768,9170
449000.0,Kerklaan 66/1,3,B,114,0,0,0,886,0,3,2011,0,1,1,0,2,Semi equipped,Gas,10664763,1570
295000.0,Poteauerstrasse 90,3,G,530,0,0,0,2897,44,4,1875,0,1,0,0,2,Installed,Fuel oil,10664757,4780
130000.0,Bergstrasse 44,2,C,218,0,0,0,0,0,0,1978,Good,1,0,0,0,Installed,Electric,10664756,4700
328000.0,Veltwijcklaan 5,3,C,235,0,0,12,194,30,2,1969,Good,1,0,0,2,Semi equipped,Gas,10664755,2180
395000.0,Rue Notre Dame 130,4,F,444,0,0,50,1294,24,4,1964,0,1,1,0,3,Semi equipped,Fuel oil,10664742,5530
255000.0,Tiensesteenweg 140 D,2,C,256,0,0,39,400,25,2,1930,Good,1,0,0,2,Installed,Gas,10664739,3300
550000.0,"Avenue des Combattants, 9",4,D,270,0,0,0,1398,44,4,1974,0,1,1,0,0,Installed,Fuel oil,10664715,1320
365000.0,Avenue Franklin Roosevelt 22A,5,E,416,0,0,33,194,36,2,1947,0,1,0,0,2,Installed,Fuel oil,10664711,4000
215000.0,Alfons Pieterslaan 47,3,F,603,0,1,0,211,0,2,1935,To be done up,1,0,0,2,Installed,Gas,10664680,8400
319000.0,"Avenue des Cerisiers, 95",1,D,179,0,0,0,0,25,2,1879,Just renovated,1,1,0,2,Semi equipped,0,10664662,1050
231000.0,"Avenue des Cerisiers, 95",1,F,296,0,0,0,0,25,2,1879,To be done up,1,1,0,1,Semi equipped,0,10664661,1050
319000.0,"Avenue des Cerisiers, 95",1,D,179,0,0,0,0,25,2,1879,Just renovated,1,1,0,2,Semi equipped,0,10664660,1050
309000.0,Chaussee de Marche 488,3,F,459,0,0,24,846,24,4,1988,0,1,0,0,1,Installed,Fuel oil,10664631,5100
249000.0,av Charles-quint 124,2,F,324,0,0,30,0,0,2,2010,Good,1,0,1,1,Installed,Electric,10664630,1082
249000.0,av Charles-quint 124,2,F,324,0,0,30,0,0,2,2010,Good,1,0,1,1,Installed,Electric,10664629,1080
324000.0,Franz Wittoucklaan 31,3,C,222,0,1,0,0,0,2,1976,To be done up,1,1,0,2,Semi equipped,Fuel oil,10664601,9060
319000.0,Molenstraat 1,3,D,397,0,0,63,420,25,3,1930,As new,1,0,0,2,Installed,Fuel oil,10664592,1742
548000.0,Theofiel De Biestraat 11,4,C,213,0,0,0,5570,0,4,1938,Just renovated,2,0,0,3,Installed,Gas,10664582,3201
395000.0,Tieltsesteenweg 24,3,A,83,0,1,0,410,0,3,2020,As new,1,1,0,2,Installed,Gas,10664581,9800
429000.0,Rue de Courtrai 28,3,F,467,0,0,0,650,38,4,1960,0,1,0,0,2,Installed,Fuel oil,10664574,7700
275000.0,Generaal Lemanlaan 202,3,E,401,0,0,25,257,37,2,1933,To be done up,1,0,1,2,Installed,Gas,10664567,8310
740000.0,Rue d'Alost 7,4,G,366,0,1,0,151,25,2,1931,Just renovated,3,0,1,4,Installed,Electric,10639385,1160
599000.0,Merksemsebaan 2B,3,A,13,0,0,0,411,0,3,2023,As new,2,1,0,2,Hyper equipped,Gas,10664536,2110
119000.0,Sint Cordulastraat 19/1,1,C,259,0,0,0,0,22,2,1978,To renovate,1,0,0,1,Semi equipped,Gas,10331447,2170
279000.0,Kapittelhof 22,2,D,326,0,1,0,0,0,2,1996,Good,1,0,0,0,Hyper equipped,Gas,10664507,3920
485000.0,Grote Baan 137,4,B,196,0,0,0,634,36,4,1969,Good,2,0,0,2,Installed,0,10664501,1840
229000.0,Natiënlaan 199,3,C,27936,0,1,0,244,0,2,1951,Good,1,0,0,1,Installed,0,10664498,8300
185000.0,Sint-Jansvliet 5,1,B,145,0,0,0,0,0,2,1900,Just renovated,1,0,0,0,Semi equipped,Gas,10662924,2140
525000.0,Langestraat 62,4,C,291,0,0,0,760,82,3,1930,0,4,0,0,5,Installed,0,10471673,8600
559000.0,Koninklijkebaan 19,3,C,210,0,1,0,927,30,4,1977,Good,1,0,0,1,Installed,0,8420,20
315000.0,Marktstraat 20 b1,2,B,180,0,0,44,0,44,2,2010,0,1,0,0,2,Installed,0,10618627,8211
189000.0,Koning Albertlaan 18,0,C,213,0,0,0,0,0,2,1985,As new,1,1,0,1,Installed,Gas,10664487,9000
3095000.0,H Conciencelaan 70,2,C,220,0,0,0,0,0,2,1993,0,2,0,0,3,Installed,0,10664478,8670
245000.0,Avenues Charles Quint 114,2,G,446,0,0,3,0,30,3,1993,To be done up,1,0,0,1,Semi equipped,Electric,10664467,1083
2200000.0,Frans de Beuckeleerlaan 2,4,B,157,0,0,0,2053,0,4,1970,Good,2,0,0,3,Hyper equipped,0,10664460,2900
925000.0,"Rue des Saules, 31",5,C,199,0,1,0,3169,50,4,1996,0,3,0,1,2,Installed,Fuel oil,10664450,1325
159000.0,"Kortrijksesteenweg, 390 bus 001",1,D,353,0,0,6,0,0,2,1991,0,1,0,0,1,Semi equipped,Gas,10664443,9160
159000.0,"Kortrijksesteenweg, 390 bus 001",1,D,353,0,0,6,0,0,2,1991,0,1,0,0,1,Semi equipped,Gas,10664442,9240
375000.0,"Abeelplein, 15",4,C,299,0,0,9,1315,0,4,1977,Good,1,1,0,2,Semi equipped,Fuel oil,10664440,3850
550000.0,Zimmerplein  16,4,F,534,0,0,20,199,0,2,1780,0,1,0,1,2,Hyper equipped,Gas,10664439,2500
315000.0,"Fruithoflaan, 1",3,C,214,0,0,25,0,40,2,1950,Just renovated,2,0,0,2,Installed,Gas,10664438,2100
385000.0,Guido Gezellelaan 44,3,B,200,0,0,60,0,0,2,1997,As new,1,1,0,2,Installed,Gas,10664428,3550
475000.0,"Dorpsstraat, 21",3,A,75,0,1,0,726,35,3,2015,Good,1,0,0,2,Installed,Gas,10664425,9190
500000.0,"Route de Mons, 313",4,C,191,0,1,0,3600,0,4,2003,Good,1,3,0,5,Installed,Fuel oil,10664420,7120
295000.0,Place des Tilleuls 3,3,C,218,0,1,0,1192,0,4,2001,Good,1,0,0,2,Installed,Fuel oil,10664407,5300
465000.0,Edingsesteenweg 341,3,D,332,0,1,0,2775,44,4,1978,Good,1,0,1,2,Semi equipped,Fuel oil,10664397,1670
370000.0,Edingsesteenweg 341,3,F,1151,0,1,0,2480,29,4,1960,To renovate,1,0,0,1,Semi equipped,Carbon,10664396,1755
525000.0,Rue de Botrange 79,3,C,232,0,0,100,736,0,3,1874,Just renovated,1,1,0,3,Hyper equipped,0,10664390,4950
315000.0,,2,G,393,0,0,9,0,0,2,1965,To be done up,1,1,0,1,Semi equipped,Gas,10624441,1200
370000.0,1 Avenue Henri Bourgys,1,D,168,1,0,18,0,25,0,1974,As new,1,1,0,1,Hyper equipped,0,10664360,1180
295000.0,Abeelstraat 26A,3,B,143,0,1,0,0,0,4,1980,To be done up,1,0,0,2,Semi equipped,Gas,10664323,8790
297000.0,Abeelstraat 26A,3,C,284,0,1,0,630,0,0,1957,Good,1,0,0,2,Semi equipped,Fuel oil,10664322,9688
259000.0,Abeelstraat 26A,5,F,600,0,1,0,176,0,3,1952,Good,1,0,0,2,Not installed,Gas,10664321,9600
249000.0,Lambrechtshoekenlaan 169,2,C,239,0,0,17,0,37,2,1969,To be done up,1,0,0,0,Installed,Fuel oil,28,20
399000.0,Winderickxplein 25,3,C,285,0,1,0,330,34,3,1957,Good,3,3,0,0,Installed,Gas,10664300,1653
780000.0,Place Communale 8,5,F,339,0,0,3,100,15,2,1930,To be done up,1,2,0,3,Hyper equipped,Gas,10664289,1030
199000.0,"Avenue Hanlet, 2",3,G,573,0,0,32,88,15,3,1850,To be done up,1,0,1,1,Installed,Gas,10664258,4650
549000.0,‘Heuvelstraat 86,3,D,373,0,0,0,842,45,4,1981,0,1,1,0,2,Installed,Gas,10664257,2160
175000.0,Chaussée de Nivelles 60,3,E,357,0,0,0,74,30,3,1920,Good,0,1,1,1,Semi equipped,0,10584354,7180
790000.0,Rue Defacqz 40,2,C,150,0,0,24,0,0,2,1928,As new,2,2,0,2,USA hyper equipped,Gas,10664246,1050
479000.0,Dendermondsesteenweg 149/4,3,B,141,1,0,7,0,0,2,1997,As new,1,0,0,1,Hyper equipped,Gas,10664228,2830
265000.0,Rue Potaerdenberg 31,2,E,478,0,0,5,0,40,2,1972,Good,1,0,0,1,USA hyper equipped,Gas,10664225,1700
329400.0,Rue Defacqz 40,27,F,342,1,0,495,560,60,4,1986,As new,27,2,1,2,USA hyper equipped,Electric,10664217,1050
1065000.0,Avenue Louise 404a,3,B,67,0,0,28,0,0,4,2018,0,2,0,0,3,USA hyper equipped,Gas,10664216,1180
320000.0,rue de la Fraternité 8,4,F,507,0,0,30,1210,26,3,1959,To restore,0,1,0,0,Semi equipped,Fuel oil,10664198,6791
425000.0,Chaussée de Waterloo 1382,2,E,253,0,0,6,0,30,3,1991,As new,0,2,1,2,USA hyper equipped,Gas,10664141,1150
279000.0,Kapittelhof 22,1,C,239,0,0,0,0,0,3,2004,As new,1,0,0,0,Hyper equipped,Gas,10664127,3920
159000.0,Avenue Charles Quint 515,1,G,372,0,0,3,0,15,3,1940,To renovate,1,1,0,1,Semi equipped,Gas,10664111,1190
199000.0,Avenue Charles Quint 515,2,G,376,0,0,3,0,16,3,1940,To renovate,1,1,0,1,Semi equipped,Gas,10664109,1190
365000.0,Borchamps 24,4,C,193,0,0,46,0,32,4,1976,Good,2,0,0,2,Installed,Fuel oil,10664092,4121
359000.0,Bisschopslaan 16,4,D,395,0,0,20,433,3,3,1956,Good,1,0,1,2,Hyper equipped,Fuel oil,10664087,2340
399000.0,Antwerpsesteenweg 51/5,4,D,369,0,0,0,666,54,4,1972,To renovate,1,0,1,2,Semi equipped,Fuel oil,2275,20
269000.0,Antwerpsesteenweg 51/5,4,C,276,0,1,0,143,32,2,1940,Good,1,0,0,1,Installed,Gas,10664082,2300
150000.0,Leuvensestraat 70,2,F,539,0,0,0,349,13,2,1900,To renovate,1,0,0,0,Not installed,Gas,10523274,3300
570000.0,Rue de Tirlemont 23,4,D,257,0,0,122,1512,73,4,1870,Good,2,0,1,2,Installed,Gas,10664069,1370
290000.0,Place Communale 8,1,E,249,0,0,9,0,35,2,1900,Good,1,1,0,1,USA installed,Gas,10664067,1060
339000.0,Werchtersesteenweg 1,2,B,110,0,1,0,0,0,3,2020,0,1,0,0,1,Hyper equipped,Gas,10664059,3130
1250000.0,Markt 37,4,E,416,0,0,130,9426,41,4,1966,As new,3,3,0,3,Installed,Fuel oil,10664046,9185
322000.0,Avenue de Bouillon 92,3,B,115,0,0,18,496,35,3,2022,0,1,1,0,2,Not installed,0,10664038,6840
120000.0,Route de Marche 25,3,G,742,0,1,0,312,26,4,1938,To renovate,1,0,0,1,Not installed,Fuel oil,10664036,5580
